sample_id,dim1,dim2,dim3
I5367.AG,-0.4671927420112156,0.07112889392603837,-0.8854581731018146
I5370.AG,0.6324491447737686,0.03610746147734546,-0.3895530489245175
I5371.AG,0.9969313585948818,-0.20718409953490127,-0.6450711136199324
I5372_d.AG,0.6551156747991653,-1.820398603136911,-1.5000983151032508
I5373.AG,-0.6076160760427306,0.7478850009819029,-0.6467403997926916
I5374.AG,1.7654650558642146,1.8717120399228682,5.638662579579218
I5376.AG,-0.9729363006034775,0.49934027019348637,-0.5488500401020722
I5379.AG,-1.0005995181673009,0.42446473639562626,-0.5036621573723198
I5382.AG,-0.6340182076620213,0.5186591859267692,-0.42432658250726163
I5385.AG,-0.1632402857712407,0.8146524203621731,-0.5840493713668885
I5387.AG,1.1162259809402781,-0.3509129355497222,-0.4382265394765294
I5401.AG,0.28931728040322124,0.1723503575767998,-0.6653119312729087
I5402.AG,0.18561611648555867,0.1523515233402841,-0.6697250263823273
I5405.AG,0.5158968318081268,0.8260728706078015,0.5104259319002272
I5407.AG,0.29902992457431016,0.11595346937982456,-0.7776089331896846
I5408.AG,0.2542696709055758,0.24236778354695804,-0.7433239400010071
I5409.AG,0.23372569932338524,0.1874010897335195,-0.7234719423237643
I5411.AG,0.20599984337083116,0.23146213058622608,-0.7392263153285473
I5427.AG,0.5386779063996795,0.13722949396682163,0.7578577730409215
I5428.AG,1.1920774839708224,-0.15328424845844443,-0.03196724622169905
I5429.AG,0.8589921568237744,-0.3494137370545741,-0.07024651109820212
I5436.AG,0.2163760922913949,0.24594720141249388,-0.7094857472399113
I5440.AG,-0.04170714332198861,0.3351664738281253,-0.9344182153951859
I5441.AG,-0.7803815479473434,0.38606502889875105,-0.3732749104885107
