sample_id,coverage_observed_fraction,norm,pred_cov_from_z,pred_cov_from_z_unit
A1810.AG,0.8256717324256897,5.539200249303801,0.7427186182701462,0.7396161174577855
A181013.AG,0.2070845961570739,5.643237461318509,0.14239667171500514,0.12884730258576838
A181014.AG,0.8821585774421692,5.524399619862889,0.8120196282118286,0.8148249029796943
A181015.AG,0.8979994654655457,5.502421623914385,0.8280281268403087,0.8329706798458574
A181016.AG,0.2205653935670852,5.82195611256315,0.19421872804764462,0.18767726698911247
A181017.AG,0.3197411596775055,5.835381927820987,0.36867962493192863,0.3677252452923767
A181018.AG,0.8920003175735474,5.541903660359359,0.7491207991517967,0.7567334011952198
A181019.AG,0.6814372539520264,5.6741969700236,0.7196242199956941,0.717972916814233
A181020.AG,0.4694435596466064,5.346548677058747,0.525964078912466,0.5380895848330738
A181021.AG,0.9034276008605956,5.6748463869099925,0.8120028372693469,0.8093556006590461
A181022.AG,0.8416439890861511,5.65054707872508,0.8134564523634253,0.8116852793310727
A181023.AG,0.8982573747634888,5.662239903610048,0.8027149567790275,0.8000822951654527
A181024.AG,0.903409779071808,5.4814977479534805,0.796897488088689,0.8181913574768487
A181025.AG,0.9058542251586914,5.639573561134077,0.8004951406089731,0.7980137454967462
A181026.AG,0.8996401429176331,5.5117021649633715,0.783672066094141,0.7972994173867392
A181027.AG,0.8806168437004089,5.690488865715586,0.7687939057570929,0.7702979167482908
A181028.AG,0.8890579342842102,5.598848527820264,0.7480381895029495,0.7541799194686973
A181029.AG,0.8593875169754028,5.669604975571536,0.7829986647952865,0.7802280074809005
A1811.AG,0.7815221548080444,5.584876381912735,0.7627261573609303,0.7593701334186562
A1812.AG,0.7835740447044373,5.510832331468185,0.7791244830514188,0.7824098768536487
A1813.AG,0.7573950886726379,5.549833288475479,0.7293872108514279,0.7294872108423078
A1814.AG,0.8970676064491272,5.323320473054727,0.8336510362098579,0.8429655984261899
A1815.AG,0.8050247430801392,5.4529654807340435,0.7713058525155247,0.7784257814299735
A1816.AG,0.8377405405044556,5.464472832053948,0.7147976622020451,0.709178093903688
A1817.AG,0.823081374168396,5.501662249734942,0.8124006333525813,0.8208430349692435
A1818.AG,0.810207188129425,5.583661879277586,0.7339458973763158,0.7261266511937947
A1819.AG,0.9121185541152954,5.466842116506773,0.800813991536188,0.8015448342810032
A1820.AG,0.1110280230641365,6.175731731370629,0.17506221315215953,0.16763432001755518
A1821.AG,0.607481837272644,5.498781739139841,0.6493421131135619,0.6478115982801
A1822.AG,0.8650752305984497,5.400643657987755,0.7985680000124376,0.8023236596380912
A1823.AG,0.7554510831832886,5.367544583080468,0.7134549875761422,0.718735543662433
A1824.AG,0.8317795395851135,5.640737982249255,0.8157548922174556,0.814061277708106
A1825.AG,0.2692704796791076,5.8747795167925165,0.320595301677713,0.318780915613047
AAT001.AG,0.8645975589752197,5.740257678251569,0.6741918991160674,0.6743355001046893
AC16.AG,0.9338717460632324,5.671562122973248,0.9146724002112023,0.9182436373479277
ACG-19.SG,0.8265444040298462,5.4059650399407495,0.7806462218472916,0.7866127185399137
ACR001.AG,0.0450749509036541,6.461278796359877,0.045508611686841505,0.05089057089139715
ACR001_d.AG,0.0087055042386055,6.100393455237985,-0.024873933592630237,-0.031118491993254338
ADN001.AG,0.6756401062011719,5.5418004802677725,0.6583806077928784,0.6597478369419605
ADN002.AG,0.6628770232200623,5.715850050767916,0.634342684877538,0.6321786760622672
ADN003.AG,0.654595673084259,5.523651172692595,0.6644822263244805,0.6732700850601532
ADN004.AG,0.2115809023380279,5.878217294442808,0.16478324469426298,0.15990806301704197
ADN005.AG,0.7183314561843872,5.70648117415686,0.6450520351659179,0.6501264076566713
ADN006.AG,0.7161781787872314,5.741099971559612,0.6669509155447031,0.6609247005429779
ADN007.AG,0.7030518054962158,5.7106136301320305,0.7089890016225127,0.7046648574889787
ADN008.AG,0.736941933631897,5.664899764772155,0.6752267038930313,0.674332390857785
ADN009_ADN010_merge.AG,0.8052477836608887,5.65123177042442,0.7130267797053875,0.7139458310714417
ADN011.AG,0.64869225025177,5.733345358948653,0.6211397134547951,0.624566129244954
ADN012.AG,0.0236558746546506,6.100826641102009,-0.01117697248002969,-0.007585912247805027
ADN013.AG,0.6430345773696899,5.70538874457664,0.5872681960318005,0.584093928399966
ADN014.AG,0.7070915102958679,5.5928113513086855,0.6927537210722221,0.6978159855916601
ADN015.AG,0.7340822815895081,5.703507320537789,0.6539716247921206,0.6565821459977315
AED106.SG,0.1406416594982147,6.093180027836993,0.10977742923250844,0.11319187315950785
AED1108.SG,0.1424786299467086,6.132877486735502,0.17042993815402951,0.16932166851358943
AED1119.SG,0.0813495069742202,6.387227462164581,0.07598151984620927,0.075808212938
AED1135b.SG,0.1321770399808883,6.1660724574915236,0.07419717205766574,0.08323356415337457
AED125b.SG,0.0408673696219921,6.433693806411942,0.04245992137987287,0.04267499450179457
AED204.SG,0.1212347298860549,5.994696703760569,0.1228407138505645,0.11047839235504853
AED249.SG,0.1452993601560592,5.99322892280311,0.1018922404764453,0.10241420922830002
AED432b.SG,0.0952998846769332,6.23252999162995,0.175747572288401,0.16219402551155326
AED513.SG,0.1262955069541931,6.266269647351674,0.08401162432801357,0.08890344277722306
AED92b.SG,0.0929819867014885,6.265984664917153,0.12459506770460393,0.13005586821316228
AEHIb.SG,0.1000776141881942,5.869947685305617,0.0781166160866178,0.07927207946920589
AGY-49.SG,0.8774611353874207,5.523962299165362,0.8083055118959237,0.8120017367101582
AGY-75.SG,0.5546843409538269,5.709595790923039,0.6524562459371737,0.6455788264116791
AGY-87.SG,0.8596276044845581,5.67510809883583,0.7764169408533235,0.7788546453679146
AGY-92.SG,0.857609748840332,5.527874446002013,0.7948453054493712,0.7962200900047947
AID001.AG,0.633144199848175,5.64668247979477,0.6186593496850037,0.6131085295622825
AID002.AG,0.6068411469459534,5.541071669231576,0.6392699680411624,0.645135406286272
AID002_d.AG,0.2311613857746124,5.871408970026202,0.18778153324433333,0.19043368485984047
